"3810";"Tomb raider";;;"12";"6";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3811";"X-men";;;"12";"7";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3812";"X-men 1,5";;;"12";"7";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3813";"X-men 2";;;"12";"7";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3814";"Manuel de Secourisme";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3815";"Edgar Allan Poe";;;"6";"13";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3816";"L'Alhambra et le Généralife";;;"9";"5";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.amazon.fr/Lalhambra-generalife-RICARDO-VILLA-REAL/dp/B000TI3LVS"
"3817";"Dictionnaire officiel du Stade Toulousain";;;"20";"10";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3818";"Cat le Psion";;;"21";"13";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3819";"Contes - 01 "" Candide, Jeannot et Colin, L'ingénu """;"Classique Larousse";;"9";"5";;;;"0000-00-00 00:00:00";;"0";"7";
"3820";"Contes - 02 "" Zadig, Micromegas """;"Classique Larousse";;"9";"5";;;;"0000-00-00 00:00:00";;"0";"7";
"3821";"Romans";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3822";"Guide Complet pour Interpreter les Reves";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3823";"L'or des dieux";"Enigmes de tous les temps";;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3824";"Retour aux etoiles";"Enigmes de tous les temps";;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3825";"Le berceau du chat";;;"21";"13";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3826";"L'odyssee de l'espece";;"2001";"21";"8";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3827";"Poupee aux yeux morts - 3  Les futurs mysteres de Paris ";;"1659";"21";"8";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3828";"Attitude d'un gagnant";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3829";"Embuscade sur Ornella";;"1227";"21";"8";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3830";"La pugnace revolution de Phagor";;"1317";"21";"8";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3831";"Le livre de Swa - 3  La legende de SWA ";"Le livre de Swa";"1202";"21";"8";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3832";"Le veilleur ";;"1385";"21";"8";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3833";"L'Affiche dans le Monde";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3834";"L'etoile des gardiens - 4  La legion fant";;;"12";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3835";"La trilogie des chroniques - 01 "" Dragons d'un crépuscule d'automne """;"LanceDragon";"1";"12";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/mfp/3024956/dragons-d-un-crepuscule-d-automne-tracy-hickman-livre?gclid=CLCPlK3o78ICFUbMtAodDD0Aqg#pid=1079372&sort=0&filter=20&bbaid=614631203&scroll=prd_information"
"3836";"La trilogie des chroniques - 03 "" Dragons d'une aube de printemps """;"LanceDragon";"3";"12";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/390601/Weis-Lancedragon-T-3-La-Trilogie-Des-Chroniques-T-3-Les-Dragons-De-L-aube-De-Printemps-Livre.html"
"3837";"La trilogie des chroniques - 02 "" Dragons d'une nuit d'hiver """;"LanceDragon";"2";"12";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1292823/Weis-Margaret-Dragons-D-une-Nuit-D-hiver-Livre.html"
"3838";"La trilogie des légendes - 04 "" Le temps des jumeaux """;"LanceDragon";"4";"12";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/1257997/Weis-Margaret-Le-Temps-Des-Jumeaux-N4-La-Trilogie-Des-Legendes-Livre.html"
"3839";"La trilogie des légendes - 05 "" La guerre des jumeaux """;"LanceDragon";"5";"12";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/97455738/weis-margaret-legendes-de-dragonlance-tome-2-la-guerre-des-jumeaux-livre.html"
"3840";"La trilogie des légendes - 06 "" L'épreuve des jumeaux """;"LanceDragon";"6";"12";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/390604/Weis-Lancedragon-T-6-La-Trilogie-Des-Legendes-T-3-L-epreuve-Des-Jumeaux-Livre.html"
"3841";"Les nouvelles chroniques - 04 "" Dragons d'une flamme d'été """;"LanceDragon";"42";"12";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/3205999/Weis-Margaret-Lancedragon-T-42-Dragons-D-une-Flamme-D-ete-Les-Nouvelles-Chroniques-Livre.html"
"3842";"Le diable s'habille en Prada";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3843";"Au douxieme coup de minuit";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3844";"Au douxieme coup de minuit";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3845";"Le livre du voyage";;;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3846";"Le pere de nos peres";;;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3847";"Le souffle des dieux";;;"21";"13";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3848";"L'Empire des Anges";;;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3849";"L'encyclopedie du savoir relatif et absolu";;;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3850";"L'ultime secret";;"1";"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3851";"Nous les dieux";;;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3852";"Troisieme Humanit";"Troisieme Humanit";"1";"21";"9";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3853";"Troisieme Humanit";"Troisieme Humanit";"2";"21";"9";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3854";"Le chevalier au bouclier vert";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3855";"La route bleue";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3856";"L'enfant elu";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3857";"La trilogie des héros - 03 "" Le nid du scorpion """;"LanceDragon";"34";"12";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/6991967/Williams-Michael-Le-Nid-Du-Scorpion-Livre.html"
"3858";"La séquence des héros - 03 "" La tanière du mal """;"LanceDragon";"37";"12";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/655316/Williams-Michael-Lancedragon-T-37-La-Sequence-Des-Heros-T-3-La-Taniere-Du-Mal-Livre.html"
"3859";"Le nouvel ordre Jedi - 04 "" La voie du destin """;"Starwars";"4";"21";"5";;;;"0000-00-00 00:00:00";;"0";"7";
"3860";"Frere de demon , Frere de dieux";;;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3861";"La legion de l'espace";;;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3862";"Le pouvoir noir";;;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3863";"Les enfants de la lune";;;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3864";"Seul contre la legion";;;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3865";"Le grand livre";;;"21";"13";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3866";"Les vampires de l'espace";;;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3867";"La forteresse noire";;;"23";"13";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3868";"Le bucher des vanites";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3869";"Il n'y a pas que la politique dans la vie";;;"3";"5";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Il-n-y-a-pas-que-la-politique-dans-la-vie-29203.html"
"3870";"Le secret des anneaux de Saturne";;;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3871";"Le mariage de la princesse Leia";"Starwars";;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3872";"Les orages de la guerre - 1  Warren et Janice ";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3873";"Les orages de la guerre - 2  Byron et Natalie ";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3874";"Les orages de la guerre - 3  Pug et Pamela ";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3875";"L'attaque des clones  Episode II ";"Starwars";;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3876";"Robots temporels d'Isaac Asimov - 2  Le guerrier . Le dictateur ";"Robots temporels d'Isaac Asimov";;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3877";"Oeuvres completes - 1";;"1";"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3878";"Oeuvres completes - 2";;"2";"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3879";"La punition";;;"9";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/mfp/5925/la-punition-xaviere#pid=67781242"
"3880";"L'ultime symbiose";;;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3881";"Dictionnaire des synonymes";;;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3882";"L'ame du temple - 01 "" L'ame du temple """;"L'ame du temple";;"7";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3883";"L'ame du temple - 02 "" La pierre noire """;"L'ame du temple";;"7";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3884";"La main de Thrawn - 1  Le spectre du passe ";"Starwars";;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3885";"La main de Thrawn - 2  Vision du futur ";"Starwars";;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3886";"La trilogie de Thrawn - 01 "" L'héritier de l'empire """;"Starwars";"1";"21";"5";;;;"0000-00-00 00:00:00";;"0";"7";
"3887";"La trilogie de Thrawn - 02 "" La bataille des Jedi """;"Starwars";"2";"21";"5";;;;"0000-00-00 00:00:00";;"0";"7";
"3888";"La trilogie de Thrawn - 03 ""  L'ultime Commandement """;"Starwars";"3";"21";"5";;;;"0000-00-00 00:00:00";;"0";"7";
"3889";"Une question de survie";"Starwars";;"21";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3890";"Le cycle d'Ambre - Corwin - 01 "" Les 9 princes d'Ambre """;"Le cycle d'Ambre";"1";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3891";"Le cycle d'Ambre - Corwin - 02 "" Les fusils d'Avalon """;"Le cycle d'Ambre";"2";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3892";"Le cycle d'Ambre - Corwin - 03 "" Le signe de la licorne """;"Le cycle d'Ambre";"3";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3893";"Le cycle d'Ambre - Corwin - 04 "" La main d'Oberon "" ";"Le cycle d'Ambre";"4";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3894";"Le cycle d'Ambre - Corwin - 05 "" Les cours du Chaos ""  ";"Le cycle d'Ambre";"5";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3895";"Le cycle d'Ambre - Corwin - 06 "" Les atouts de la vengeance """;"Le cycle d'Ambre";"6";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3896";"Le ma";;;"21";"13";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3897";"Le cycle d'Ambre - Merlin - 01 ""  Le sang d'Ambre """;"Le cycle d'Ambre";"1";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3898";"Le cycle d'Ambre - Merlin - 02 "" Le signe du Chaos """;"Le cycle d'Ambre";"2";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3899";"Le cycle d'Ambre - Merlin - 03 "" Chevalier des ombres """;"Le cycle d'Ambre";"3";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3900";"Merlin - 4  Prince du Chaos ";"Le cycle d'Ambre";"4";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";"Le cycle d'Ambre - Merlin - 04 "" Prince du Chaos """
"3901";"Lord Démon";;;"10";"9";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/834253/Linskold-Jane-Lord-Demon-Livre.html"
"3902";"Le heros de la tour de Nesle";"BURIDAN";;"9";"5";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3903";"Les Pardaillan - 01 "" Les Pardaillan """;"Les Pardaillan";;"7";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3904";"Les Pardaillan - 01 "" Les Pardaillan """;"Les Pardaillan";;"7";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3905";"Les Pardaillan - 02 "" L'epopee d'amour """;"Les Pardaillan";;"7";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3906";"Les Pardaillan -  03 "" La fausta """;"Les Pardaillan";;"7";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3907";"Les Pardaillan - 04 "" Fausta vaincue """;"Les Pardaillan";;"7";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3908";"La romance ténèbreuse - 03 "" La chaîne brisée """;"La romance tenebreuse";"3";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3909";"La romance ténèbreuse - 05 "" La tour interdite """;"La romance tenebreuse";"5";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3910";"La romance ténèbreuse - 07 "" Soleil sanglant """;"La romance tenebreuse";"7";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3911";"La romance ténèbreuse - 08 "" La captive aux cheveux de feu """;"La romance tenebreuse";"8";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3912";"Le cycle du Trillium - 01 "" La dame du Trillium """;"Le cycle du Trillium";"01";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/377398/May-Julian-Le-Cycle-Du-Trillium-T-3-La-Dame-Du-Trillium-Livre.html"
"3913";"Les dames du lac - 01";"Les dames du lac";"1";"21";"13";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3914";"Les dames du lac - 02  Les brumes d'Avalon ";"Les dames du lac";"2";"21";"13";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3915";"Le cycle du Trillium - 02 "" Le talisman écarlate """;"Le cycle du Trillium";"02";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/377396/May-Julian-Le-Cercle-Du-Trillium-T-1-Le-Talisman-Ecarlate-Livre.html"
"3916";"Le cycle du Trillium - 03 "" Le trillium Céleste """;"Le cycle du Trillium";"03";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/377399/May-Julian-Le-Cycle-Du-Trillium-T-4-Le-Trillium-Celeste-Livre.html"
"3917";"Le cycle du Trillium - 04 "" Le trillium d'Or """;"Le cycle du Trillium";"04";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/377397/Zimmer-Bradley-Marion-Le-Cycle-Du-Trillium-T-2-Le-Trillium-D-or-Livre.html"
"3918";"Tigre, Feu et Flamme";;;"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/mfp/3063892/tigre-feu-et-flamme-marion-zimmer-bradley-livre#pid=19533146"
"3919";"Germinal";"Les Rougon-Macquart";;"19";"13";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3920";"La Fortune des Rougon";"Les Rougon-Macquart";"1/";"19";"13";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3921";"L'assommoir";"Les Rougon-Macquart";;"19";"13";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3922";"John Wayne ou l'Epopee du Courage";;;"9";"9";NULL;NULL;NULL;"2014-07-07 16:29:50";NULL;"0";"7";
"3923";"Lettres d'Amerique  New York, Argentine, Bresil, 1940-1942";;;"2";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3930";"L'intégrale - Daredevil "" L'integrale 1964-1965 """;"L'intégrale";"4";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Daredevil-L-integrale-Tome-4-Daredevil-L-integrale-1964-1965-218585.html"
"3931";"L'integrale - X-Men "" L'integrale 1990-1 """;"l'integrale";"26";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-X-Men-L-integrale-Tome-26INT-L-integrale-1990-i-220642.html"
"3932";"100% Marvel - Season One  - 11 "" Avengers """;"100% Marvel";"11";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Season-One-100-Marvel-Tome-11-Avengers-205476.html"
"3933";"Justice League - 02 "" L'odyssée du mal """;"Urban-Comics - Justice League renaissance";"2";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Justice-League-Urban-Comics-Tome-2-L-odyssee-du-mal-182270.html"
"3934";"Justice League - 03 "" Le trône d'Atlantide """;"Urban-Comics - Justice League renaissance";"3";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Justice-League-Urban-Comics-Tome-3-Le-Trone-d-Atlantide-214887.html"
"3935";"Justice League - 04 "" La ligue de justice d'Amérique """;"Urban-Comics - Justice League renaissance";"4";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Justice-League-Urban-Comics-Tome-4-La-Ligue-de-Justice-d-Amerique-218216.html"
"3936";"L'integrale - Les gardiens de la galaxie "" L'integrale 1969-1977 """;"L'integrale";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Gardiens-de-la-Galaxie-L-Integrale-Tome-1-L-Integrale-1969-1977-223350.html"
"3937";"Perry Rhodan - 314 "" Je suis Ariolc """;"Perry Rhodan";"314";"21";"8";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/299362573/je-suis-ariolc-tome-1-de-clark-darlton.html"
"3938";"La création du monde et le temps";NULL;NULL;"9";"13";NULL;NULL;NULL;"2014-09-09 18:05:49";NULL;"0";"7";
"3939";"L'homme qui voulait être heureux";NULL;NULL;"16";"13";NULL;NULL;NULL;"2014-09-09 18:10:13";NULL;"0";"7";
"3942";"Prince Valiant - L'integrale - 05 "" 1945-1946 """;"Prince Valiant";"5";"3";"5";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Prince-Valiant-Soleil-Tome-5-225677.html"
"3943";"Prince Valiant - L'integrale - 04 "" 1943-1944 """;"Prince Valiant";"4";"3";"5";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Prince-Valiant-Soleil-Tome-4-211790.html"
"3944";"All-New X-Men - 01 "" X-Men d'hier """;"Marvel Now - All-New X-Men";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-All-New-X-Men-Tome-1-213250.html"
"3945";"Avengers - 01 "" Le monde des avengers """;"Marvel Now - Avengers";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Avengers-Marvel-Now-Tome-1-Le-Monde-des-Avengers-218626.html"
"3946";"Captain America - 01 "" Perdu dans la dimension Z ( I )""";"Marvel Now - Captain America";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Captain-America-Marvel-Now-Tome-1-Perdu-dans-la-dimension-Z-213454.html"
"3947";"Les gardiens de la galaxie - 01 "" Cosmic Avengers """;"Marvel Now - Les gardiens de la galaxie";"1";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Gardiens-de-la-Galaxie-Marvel-Now-Tome-1-Cosmic-Avengers-218625.html"
"3948";"Uncanny Avengers - 02 "" Ragnarok now ! (1) """;"Marvel Now - Uncanny Avengers";"2";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Uncanny-Avengers-Marvel-Now-Tome-2-Ragnarok-Now-I-226112.html"
"3949";"Le meilleur ( et le pire ) de l'année";;;"16";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/278693174/le-meilleur-et-le-pire-de-l-annee-les-chroniques-radio-de-laurent-gerra.html"
"3950";"Flash Gordon - L'intégrale - 03  "" 1941-1944 """;"Flash Gordon";"03";"3";"5";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Flash-Gordon-Soleil-L-age-d-or-Tome-3-217170.html"
"3951";"Flash Gordon - L'intégrale - 02  "" 1937-1941 """;"Flash Gordon";"02";"3";"5";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Flash-Gordon-Soleil-L-age-d-or-Tome-2-202102.html"
"3952";"L'integrale - Fantastic Four "" L' integrale 1973 """;"L'integrale";"12";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Fantastic-Four-L-integrale-Tome-12-Fantastic-Four-L-integrale-1973-224830.html"
"3953";"Le cycle de Mars - 02";"John Carter";"02";"12";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3954";"La saga des sept soleils - 07 "" Mondes en cendres """;"La saga des sept soleils";"07";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3955";"La saga des sept soleils - 05 "" Ombres et flammes """;"La saga des sept soleis";"05";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3956";"La saga des sept soleils - 06 "" Un essaim d'acier """;"La saga des sept soleils";"06";"21";"13";;;;"0000-00-00 00:00:00";;"0";"7";
"3959";"Perry Rhodan - 315 "" Les sept flibustiers """;"Perry Rhodan";"315";"21";"8";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/323063932/les-sept-flibustiers-de-clark-darlton.html"
"3960";"La submersion du Japon";NULL;NULL;"21";"13";NULL;NULL;NULL;"2014-10-04 14:02:14";NULL;"0";"7";
"3961";"Le Commandeur - 01 "" Bronx Cérémonial """;"Le Commandeur";"1723";"21";"8";NULL;NULL;NULL;"2014-10-04 14:03:56";NULL;"0";"7";
"3962";"Le Commandeur - 02 "" The verb of livfe """;"Le Commandeur";"1735";"21";"8";NULL;NULL;NULL;"2014-10-04 14:04:39";NULL;"0";"7";
"3963";"Le Commandeur - 03 "" Return of Emeth """;"Le Commandeur";"1748";"21";"8";NULL;NULL;NULL;"2014-10-04 14:05:14";NULL;"0";"7";
"3964";"Le Commandeur - 04 "" King of ice """;"Le Commandeur";"1759";"21";"8";NULL;NULL;NULL;"2014-10-04 14:05:54";NULL;"0";"7";
"3965";"Le Commandeur - 05 "" Secret of Bashamay """;"Le Commandeur";"1771";"21";"8";NULL;NULL;NULL;"2014-10-04 14:06:27";NULL;"0";"7";
"3966";"Le Commandeur - 06 "" Evil Game """;"Le Commandeur";"1783";"21";"8";NULL;NULL;NULL;"2014-10-04 14:06:54";NULL;"0";"7";
"3967";"Le Commandeur - 07 "" Troll """;"Le Commandeur";"1795";"21";"8";NULL;NULL;NULL;"2014-10-04 14:07:24";NULL;"0";"7";
"3968";"Le Commandeur - 08 "" Apocalypse junction """;"Le Commandeur";"1810";"21";"8";NULL;NULL;NULL;"2014-10-04 14:07:56";NULL;"0";"7";
"3969";"Le Commandeur - 09 "" Dark Spirit """;"Le Commandeur";"1822";"21";"8";NULL;NULL;NULL;"2014-10-04 14:08:23";NULL;"0";"7";
"3970";"Lumière d'abime";NULL;"1402";"21";"8";NULL;NULL;NULL;"2014-10-04 14:08:57";NULL;"0";"7";
"3971";"Le legs de la faille - 01 "" La trahison """;"Krondor : Le legs de la faille";"1";"12";"13";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/76330400/Krondor-Le-Legs-De-La-Faille-Tome-1-La-Trahison-Livre.html"
"3972";"Renégats";;;"12";"9";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/mfp/63609/renegats-david-gemmell?pid=16969900"
"3973";"Le printemps d'Hélliconia";NULL;NULL;"21";"13";NULL;NULL;NULL;"2014-10-04 14:17:42";NULL;"0";"7";
"3974";"Feux d'ombre";NULL;NULL;"10";"13";NULL;NULL;NULL;"2014-10-04 14:21:58";NULL;"0";"7";
"3975";"Les personnages de Blake et Mortimer dans l'histoire";"Le Point Historia Hors-Série";;"9";"1";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Blake-et-Mortimer-Divers-Les-personnages-de-Blake-et-Mortimer-dans-l-histoire-221200.html"
"3976";"La trilogie Nikopol "" La foire aux immmortels, La femme piège, Froid équateur """;;;"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Nikopol-INT-La-trilogie-Nikopol-11521.html"
"3977";"Les contes d'Andersen";;;"40";"9";;;;"0000-00-00 00:00:00";;"0";"7";
"3978";"Les contes de Perrault";NULL;NULL;"40";"9";NULL;NULL;NULL;"2014-10-04 14:42:54";NULL;"0";"7";
"3979";"L'integrale - Spiderman "" L'integrale 1982 """;"L'integrale";"20";"3";"4";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.bedetheque.com/BD-Spider-Man-L-Integrale-Tome-20INT-Spider-man-l-integrale-1982-227331.html"
"3980";"Perry Rhodan - 316 "" Le secret des Psychodes """;"Perry Rhodan";"316";"21";"8";;;;"0000-00-00 00:00:00";;"0";"7";"http://www.priceminister.com/offer/buy/367922562/le-secret-des-psychodes-tome-1-de-clark-darlton.html"
